4DZ	CHEMBL412099
43A	CHEMBL202930
27L	CHEMBL259327
1AB	CHEMBL80254
617	CHEMBL227439
VJJ	CHEMBL663
JUG	CHEMBL43612
EX5	CHEMBL524485
YE6	CHEMBL200849
RX3	CHEMBL571716
A17	CHEMBL492265
VAR	CHEMBL380500
53C	CHEMBL404719
4NC	CHEMBL42423
BIV	CHEMBL94219
OA7	CHEMBL95293
02R	CHEMBL12712
DZ3	CHEMBL453137
BM0	CHEMBL1198608
0UT	CHEMBL578171
7G2	CHEMBL475278
FMC	CHEMBL471524
XED	CHEMBL420937
3PL	CHEMBL440161
PXY	CHEMBL31561
G5Y	CHEMBL109448
929	CHEMBL1076902
CP	CHEMBL369105
N3F	CHEMBL152596
RFX	CHEMBL153036
MKS	CHEMBL323197
YRL	CHEMBL53566
M5T	CHEMBL220940
BT1	CHEMBL82285
ECX	CHEMBL60475
BNG	CHEMBL490225
X46	CHEMBL565033
M0N	CHEMBL319144
ROK	CHEMBL497689
CYH	CHEMBL18850
P9D	CHEMBL394052
FX4	CHEMBL396176
G3H	CHEMBL1232918
GRG	CHEMBL1229266
HMU	CHEMBL1233360
DTI	CHEMBL1232387
268	CHEMBL1229846
ADT	CHEMBL1230835
TMH	CHEMBL1236329
NRM	CHEMBL1234822
A3F	CHEMBL1230714
NCC	CHEMBL1234647
348	CHEMBL1230037
2LP	CHEMBL1229950
D71	CHEMBL1232082
Z02	CHEMBL1316473
57Q	CHEMBL1586017
XFN	CHEMBL1615292
1T4	CHEMBL1346213
B1J	CHEMBL1482091
8WW	CHEMBL1437990
9XG	CHEMBL1339734
OMM	CHEMBL1615152
1EB	CHEMBL3127517
1VQ	CHEMBL3085793
2KS	CHEMBL3112961
2KV	CHEMBL3112966
H45	CHEMBL3128245
WHA	CHEMBL3104289
1ML	CHEMBL3121342
29Z	CHEMBL3086534
FK8	CHEMBL2259788
3YE	CHEMBL3086866
NUE	CHEMBL3086884
1YY	CHEMBL3113979
2B7	CHEMBL3114220
35T	CHEMBL3125521
FH5	CHEMBL3087776
Q4Q	CHEMBL3087806
A36	CHEMBL3087807
ZN4	CHEMBL3087808
YL2	CHEMBL3087937
2JQ	CHEMBL3098745
1O8	CHEMBL3098771
LBM	CHEMBL3137309
AQD	CHEMBL2261102
VMY	CHEMBL3088172
RB0	CHEMBL3137744
6XS	CHEMBL3091502
L5Y	CHEMBL3099714
6BC	CHEMBL2289489
2F3	CHEMBL3092124
2OD	CHEMBL3109630
LMM	CHEMBL3116056
4F0	CHEMBL3604360
4UX	CHEMBL3605644
981	CHEMBL3609326
3SW	CHEMBL3622723
4Y2	CHEMBL3622879
D9W	CHEMBL3653341
4P9	CHEMBL3600948
WQQ	CHEMBL3617963
YSL	CHEMBL3629552
6VQ	CHEMBL3606110
2J6	CHEMBL3613794
0N4	CHEMBL3613795
57L	CHEMBL3629719
4T5	CHEMBL3580962
CQ8	CHEMBL3590115
CQ3	CHEMBL3590119
3Y1	CHEMBL3605410
8V8	CHEMBL3608870
8V5	CHEMBL3608889
4CW	CHEMBL3612641
6JE	CHEMBL3581647
4LD	CHEMBL3581661
27Y	CHEMBL3617029
L6G	CHEMBL3593407
L8G	CHEMBL3593413
E40	CHEMBL3617407
9LO	CHEMBL3622700
25U	CHEMBL3644523
DWW	CHEMBL3648275
5H7	CHEMBL3651966
3TE	CHEMBL3770903
LTQ	CHEMBL3770935
4PK	CHEMBL3782104
PK9	CHEMBL3814075
67S	CHEMBL3814206
5SW	CHEMBL3823478
6FB	CHEMBL3823505
6C0	CHEMBL3804872
9FS	CHEMBL3717481
U4W	CHEMBL3805123
6DW	CHEMBL3814662
64N	CHEMBL3824213
5YC	CHEMBL3797274
5NV	CHEMBL3774900
6YH	CHEMBL3797385
92R	CHEMBL3764757
35M	CHEMBL3775262
L26	CHEMBL3786260
L33	CHEMBL3786456
7I6	CHEMBL3797711
2XD	CHEMBL3817933
6FT	CHEMBL3818057
6EZ	CHEMBL3827611
4CN	CHEMBL3775440
2QC	CHEMBL3775458
T61	CHEMBL3797843
AUY	CHEMBL3775834
6EP	CHEMBL3786952
LNW	CHEMBL3808465
W67	CHEMBL3818566
M85	CHEMBL3736586
E8F	CHEMBL3765592
4ZX	CHEMBL3798468
6EB	CHEMBL3787534
5RW	CHEMBL3819104
68U	CHEMBL3828637
I3K	CHEMBL3809422
11H	CHEMBL3747842
31O	CHEMBL3769729
D8H	CHEMBL3819582
P65	CHEMBL3819601
J4J	CHEMBL3727969
4QH	CHEMBL3769965
68K	CHEMBL3809870
LS8	CHEMBL3752151
5BG	CHEMBL3792975
2O4	CHEMBL3752296
8IR	CHEMBL3752492
2UG	CHEMBL3781415
XZ8	CHEMBL3810303
8LN	CHEMBL3823007
EB9	CHEMBL3781755
AH2	CHEMBL3800290
P31	CHEMBL3813873
6JV	CHEMBL3823335
5U2	CHEMBL3823369
N8M	CHEMBL516214
PNN	CHEMBL29
INQ	CHEMBL353861
ATE	CHEMBL142348
VX2	CHEMBL494360
ZZK	CHEMBL590335
BZ3	CHEMBL280311
PAW	CHEMBL138297
TQ5	CHEMBL329985
KWZ	CHEMBL1084400
PCQ	CHEMBL83116
RYZ	CHEMBL309012
773	CHEMBL133924
CDP	CHEMBL425252
24A	CHEMBL1084268
9TF	CHEMBL294264
LZP	CHEMBL443890
DC4	CHEMBL344922
L20	CHEMBL379300
SS2	CHEMBL151062
0G7	CHEMBL307440
DC	CHEMBL374699
T3	CHEMBL1544
K17	CHEMBL373937
MKV	CHEMBL468902
6LR	CHEMBL276518
GWD	CHEMBL264949
GT0	CHEMBL1076875
ALG	CHEMBL21157
C20	CHEMBL94797
0LY	CHEMBL594768
A73	CHEMBL294099
PYR	CHEMBL1162144
KRJ	CHEMBL257154
DP1	CHEMBL44833
GHM	CHEMBL296024
F98	CHEMBL205338
TN5	CHEMBL383166
BVC	CHEMBL252602
136	CHEMBL62897
1DR	CHEMBL583972
MSE	CHEMBL113178
AMH	CHEMBL877
GB	CHEMBL122938
8AC	CHEMBL196105
GL4	CHEMBL489798
IQO	CHEMBL258844
D10	CHEMBL134537
ATU	CHEMBL50894
KAN	CHEMBL1384
A41	CHEMBL378927
3FT	CHEMBL154493
B29	CHEMBL411274
5UD	CHEMBL54918
GLU	CHEMBL575060
E0M	CHEMBL153809
27B	CHEMBL572763
72S	CHEMBL224884
RU9	CHEMBL367263
PZO	CHEMBL15967
HPP	CHEMBL1172560
HN8	CHEMBL401114
HXA	CHEMBL367149
794	CHEMBL64934
PAC	CHEMBL1044
GGB	CHEMBL443732
77J	CHEMBL413733
VGI	CHEMBL559638
ILC	CHEMBL371732
MFR	CHEMBL270686
BFX	CHEMBL1088430
FRT	CHEMBL478409
CTI	CHEMBL13045
DDP	CHEMBL175083
FRR	CHEMBL1079087
OQB	CHEMBL202160
GL2	CHEMBL594722
381	CHEMBL112362
3BM	CHEMBL573819
MOF	CHEMBL1161
194	CHEMBL326611
PFU	CHEMBL1164953
QSI	CHEMBL1163072
8W2	CHEMBL533514
ZGA	CHEMBL280978
VC3	CHEMBL264950
S01	CHEMBL334635
IBO	CHEMBL352219
EYK	CHEMBL242080
WZC	CHEMBL374721
MBD	CHEMBL1173328
2ZE	CHEMBL29711
34L	CHEMBL235641
CUL	CHEMBL1200553
F21	CHEMBL177749
2NI	CHEMBL200435
K91	CHEMBL222361
IFM	CHEMBL206468
BT2	CHEMBL77366
3GU	CHEMBL68738
IMG	CHEMBL473922
ZIT	CHEMBL529
GLY	CHEMBL773
9PG	CHEMBL471489
OXE	CHEMBL45005
PY9	CHEMBL470365
GVM	CHEMBL1160887
OHB	CHEMBL27577
CGM	CHEMBL43197
ANB	CHEMBL1078534
LZI	CHEMBL563458
G9G	CHEMBL105995
F9D	CHEMBL51369
DRF	CHEMBL24038
OBA	CHEMBL139050
156	CHEMBL95700
947	CHEMBL595529
AEE	CHEMBL587723
SK4	CHEMBL462150
S3H	CHEMBL1235793
2HT	CHEMBL1229944
HJZ	CHEMBL1210212
3AL	CHEMBL1230080
4AA	CHEMBL1230244
AZ5	CHEMBL1231124
GFP	CHEMBL1233022
PGE	CHEMBL1235259
HTJ	CHEMBL1233436
023	CHEMBL1229516
39P	CHEMBL1230070
PYV	CHEMBL1235543
UCN	CHEMBL1236539
HR1	CHEMBL1207787
PYF	CHEMBL1235535
MZL	CHEMBL1234565
0CP	CHEMBL1229569
BSG	CHEMBL1231477
2G5	CHEMBL1206187
CNH	CHEMBL1231861
UQ1	CHEMBL1236594
XM1	CHEMBL1236822
LAZ	CHEMBL1233960
GSP	CHEMBL1204628
PR2	CHEMBL1235423
MFU	CHEMBL1234282
KOM	CHEMBL1233867
LZK	CHEMBL1234133
P4G	CHEMBL1235106
HTC	CHEMBL1222313
997	CHEMBL1230661
XE	CHEMBL1236802
DTB	CHEMBL1232381
RBP	CHEMBL1235625
NX6	CHEMBL1222275
MDB	CHEMBL1209866
5R1	CHEMBL1230435
PAV	CHEMBL1235140
NDD	CHEMBL1205452
TGF	CHEMBL1236268
0CO	CHEMBL1229568
039	CHEMBL1213083
3CL	CHEMBL1230102
2GR	CHEMBL1207371
PDH	CHEMBL1235200
EV3	CHEMBL1221922
QNO	CHEMBL1235570
ACF	CHEMBL1230804
NB1	CHEMBL1213604
PG0	CHEMBL1235250
9MG	CHEMBL1230674
BDS	CHEMBL1231277
EGB	CHEMBL1213955
YBY	CHEMBL1236892
BTX	CHEMBL1231498
RR8	CHEMBL1221534
IC8	CHEMBL1213082
SOA	CHEMBL1235999
IVK	CHEMBL1221628
HQO	CHEMBL1233401
A7T	CHEMBL1230745
P6F	CHEMBL1235112
TOR	CHEMBL220492
HE7	CHEMBL1233274
RED	CHEMBL1235647
BPZ	CHEMBL1231453
GLA	CHEMBL1233058
AHN	CHEMBL1230893
LA7	CHEMBL1579537
VGG	CHEMBL1236661
FHV	CHEMBL1445271
WOE	CHEMBL1236713
FG3	CHEMBL1232724
2IW	CHEMBL1257010
HFK	CHEMBL1325876
1SO	CHEMBL1270232
JHP	CHEMBL1360349
41X	CHEMBL383921
NZD	CHEMBL1622367
UWX	CHEMBL1360726
DE3	CHEMBL1453317
548	CHEMBL1916132
CPI	CHEMBL1231898
506	CHEMBL1923492
4UF	CHEMBL1939876
3SF	CHEMBL1946956
5IO	CHEMBL1915520
FI1	CHEMBL1923468
TNG	CHEMBL730
V63	CHEMBL1947049
4TT	CHEMBL1929485
0DJ	CHEMBL1956642
Z86	CHEMBL1738945
HTM	CHEMBL1233438
DXW	CHEMBL1956741
YIW	CHEMBL1938736
I5H	CHEMBL1958130
P5K	CHEMBL1929195
5Q8	CHEMBL1992036
8TC	CHEMBL1911627
QMI	CHEMBL1951264
YM7	CHEMBL1928689
8QT	CHEMBL1922219
K9S	CHEMBL1922273
494	CHEMBL1923490
YK9	CHEMBL1917725
MBF	CHEMBL1234222
MAF	CHEMBL1234222
R84	CHEMBL1951184
2G2	CHEMBL1921897
MP7	CHEMBL1234429
07M	CHEMBL1911701
RXV	CHEMBL1235773
N8V	CHEMBL1922581
GFK	CHEMBL1945812
A4S	CHEMBL2009270
PB8	CHEMBL1915985
FC5	CHEMBL1957177
0DN	CHEMBL1956635
4UE	CHEMBL1939872
E46	CHEMBL1952113
7H1	CHEMBL1934890
540	CHEMBL1916113
XA7	CHEMBL2074837
MD5	CHEMBL2030869
0FZ	CHEMBL2048925
8QE	CHEMBL2089255
0K6	CHEMBL2029903
3GK	CHEMBL2031559
RI8	CHEMBL2047876
AA0	CHEMBL2031219
P7M	CHEMBL2110587
EQ7	CHEMBL2012449
398	CHEMBL2031018
25F	CHEMBL2058057
AYT	CHEMBL2036072
8WR	CHEMBL2024561
R32	CHEMBL2079493
C88	CHEMBL2030558
0QV	CHEMBL2086792
16W	CHEMBL2069623
87U	CHEMBL2048720
0GT	CHEMBL2047898
6T2	CHEMBL2105728
DN8	CHEMBL2031545
0KD	CHEMBL2048674
KRC	CHEMBL2042803
0S8	CHEMBL2088093
SXI	CHEMBL2103869
0G2	CHEMBL2017557
09H	CHEMBL2037017
3MI	CHEMBL2103837
I76	CHEMBL2078817
848	CHEMBL566838
FD1	CHEMBL1161253
C19	CHEMBL493986
GVI	CHEMBL376388
65C	CHEMBL412142
3OP	CHEMBL117680
553	CHEMBL524266
8PF	CHEMBL172988
GNT	CHEMBL659
BX7	CHEMBL577784
8F4	CHEMBL288850
CS9	CHEMBL403727
RWJ	CHEMBL164138
1CY	CHEMBL747
4SO	CHEMBL414
ECB	CHEMBL122972
AQ9	CHEMBL499256
A27	CHEMBL1093745
AM6	CHEMBL271140
FTN	CHEMBL487185
6LD	CHEMBL417007
V21	CHEMBL395543
38T	CHEMBL106175
NMD	CHEMBL303934
Z75	CHEMBL1097356
QN3	CHEMBL1189750
LW1	CHEMBL328441
6ZB	CHEMBL490034
H16	CHEMBL191146
NIT	CHEMBL14282
QUS	CHEMBL279956
061	CHEMBL26514
8I1	CHEMBL1095294
ASR	CHEMBL351769
DAB	CHEMBL321357
R1P	CHEMBL603367
9MU	CHEMBL1193426
CIA	CHEMBL779
BNZ	CHEMBL277500
DME	CHEMBL1190
CLQ	CHEMBL252715
F11	CHEMBL179732
4BB	CHEMBL492320
2AI	CHEMBL291627
4NS	CHEMBL609695
5YI	CHEMBL472510
H00	CHEMBL1076479
ES6	CHEMBL53297
16S	CHEMBL222556
7L6	CHEMBL571717
8SK	CHEMBL8020
NDF	CHEMBL486146
HA2	CHEMBL514699
2QQ	CHEMBL595408
DMJ	CHEMBL84844
336	CHEMBL298734
HPA	CHEMBL1427
K01	CHEMBL228369
SB6	CHEMBL96741
FLT	CHEMBL431555
PFP	CHEMBL190201
130	CHEMBL327715
N3C	CHEMBL376408
MRE	CHEMBL375971
D4M	CHEMBL403328
DQH	CHEMBL66
544	CHEMBL410478
PT6	CHEMBL488937
BAU	CHEMBL17432
GM1	CHEMBL86954
URN	CHEMBL34076
STI	CHEMBL941
0Y3	CHEMBL262397
ENL	CHEMBL428650
117	CHEMBL1487
5JY	CHEMBL204739
6AZ	CHEMBL463623
THA	CHEMBL95
NOV	CHEMBL36506
G9Q	CHEMBL311269
CUE	CHEMBL30707
FPM	CHEMBL556262
ASO	CHEMBL344637
CHD	CHEMBL205596
EAE	CHEMBL408982
MNP	CHEMBL139020
T18	CHEMBL497075
A3P	CHEMBL574817
5OB	CHEMBL449325
POF	CHEMBL1235380
J43	CHEMBL1233721
2QM	CHEMBL594019
G50	CHEMBL45068
PLB	CHEMBL1204498
NDP	CHEMBL407009
ML5	CHEMBL1221649
1CS	CHEMBL1229721
H24	CHEMBL1233206
YCP	CHEMBL322883
35F	CHEMBL1230051
MSJ	CHEMBL1234485
P66	CHEMBL1082158
2AS	CHEMBL76739
2D7	CHEMBL200469
FU2	CHEMBL189362
LAT	CHEMBL417016
3P3	CHEMBL1230182
GP8	CHEMBL1233097
LGC	CHEMBL1200829
JZ3	CHEMBL13766
DM1	CHEMBL178
4O6	CHEMBL223891
KVY	CHEMBL1233896
PX4	CHEMBL1235508
ZZ0	CHEMBL1237007
L8I	CHEMBL1233942
IDP	CHEMBL1233551
OAW	CHEMBL1234917
CJZ	CHEMBL1231799
DDQ	CHEMBL1232157
DR2	CHEMBL1232343
2SM	CHEMBL1229998
PNG	CHEMBL1235365
DVA	CHEMBL1232398
OA2	CHEMBL1234905
BBL	CHEMBL1231234
SX2	CHEMBL1236104
TNL	CHEMBL1236345
SQD	CHEMBL1207915
FOA	CHEMBL1232797
CAD	CHEMBL1231644
BUJ	CHEMBL1231507
APD	CHEMBL1231013
AG	CHEMBL1230866
C72	CHEMBL1231626
3RM	CHEMBL1215473
IC	CHEMBL1233534
FP9	CHEMBL1232810
KGQ	CHEMBL1233845
CDM	CHEMBL1231708
3PO	CHEMBL1230191
44D	CHEMBL1230227
5PP	CHEMBL1224745
9HI	CHEMBL1207424
530	CHEMBL1230350
LGW	CHEMBL1222710
GQP	CHEMBL1541796
W23	CHEMBL1615276
IU1	CHEMBL1410015
41F	CHEMBL1455653
7MZ	CHEMBL1612460
1WC	CHEMBL1400949
N3M	CHEMBL1606123
A1Y	CHEMBL1500542
RYV	CHEMBL310253
Z81	CHEMBL1092788
SDK	CHEMBL281540
O59	CHEMBL182455
1AW	CHEMBL87580
GPB	CHEMBL439973
141	CHEMBL859
KBT	CHEMBL1081840
AGS	CHEMBL131890
SE2	CHEMBL150372
FOG	CHEMBL10729
DIT	CHEMBL1182165
4IP	CHEMBL23552
H4D	CHEMBL574401
KJQ	CHEMBL1172781
T4A	CHEMBL549748
I24	CHEMBL515774
T6C	CHEMBL309917
MK1	CHEMBL115
IIL	CHEMBL56053
PDZ	CHEMBL479032
GB2	CHEMBL189366
SKY	CHEMBL600003
1PD	CHEMBL251790
M37	CHEMBL151939
ASD	CHEMBL274826
MUV	CHEMBL456929
CFB	CHEMBL1750
6QM	CHEMBL514748
CL	CHEMBL19429
LQQ	CHEMBL189963
DI2	CHEMBL100109
BE0	CHEMBL169370
FEN	CHEMBL7301
CQU	CHEMBL428963
47X	CHEMBL13486
CO9	CHEMBL393164
ZZ1	CHEMBL12279
ANW	CHEMBL1096
0T3	CHEMBL287677
GMG	CHEMBL549906
VG0	CHEMBL252458
ZZF	CHEMBL585367
ZHZ	CHEMBL157604
6T0	CHEMBL1282
J60	CHEMBL13485
EKH	CHEMBL98933
E35	CHEMBL448695
19U	CHEMBL1198130
310	CHEMBL253237
9AM	CHEMBL140830
BPR	CHEMBL63895
KOP	CHEMBL344340
KSE	CHEMBL260114
7X8	CHEMBL500724
TM3	CHEMBL408963
PMF	CHEMBL190503
1V4	CHEMBL61745
PYU	CHEMBL513225
CKK	CHEMBL253881
XPH	CHEMBL289264
031	CHEMBL502946
FCD	CHEMBL200238
BUB	CHEMBL31962
D92	CHEMBL245678
SR2	CHEMBL94061
SBI	CHEMBL266497
TQ3	CHEMBL100239
MR6	CHEMBL255069
ASW	CHEMBL43
I1E	CHEMBL193446
FZ4	CHEMBL169233
IPE	CHEMBL356362
IIE	CHEMBL368238
14H	CHEMBL123985
391	CHEMBL390674
90G	CHEMBL483874
POL	CHEMBL14687
IP0	CHEMBL30018
49U	CHEMBL1198650
LC0	CHEMBL1087662
DPD	CHEMBL495235
738	CHEMBL234838
AGH	CHEMBL384200
PMC	CHEMBL354773
2ZS	CHEMBL60550
DUR	CHEMBL353955
I1P	CHEMBL515515
0SY	CHEMBL225519
NM1	CHEMBL357057
MRX	CHEMBL253629
GJW	CHEMBL571234
839	CHEMBL462170
2AN	CHEMBL285527
TFC	CHEMBL89506
5AD	CHEMBL443485
A74	CHEMBL1230742
OCG	CHEMBL1234931
FRG	CHEMBL419362
NTA	CHEMBL1234848
BPU	CHEMBL1231450
NA4	CHEMBL310554
65D	CHEMBL277346
A21	CHEMBL218006
BZJ	CHEMBL229301
8MK	CHEMBL9184
0ZR	CHEMBL386758
BQ1	CHEMBL376488
BIG	CHEMBL1231347
AZN	CHEMBL1206015
45M	CHEMBL1373440
RN1	CHEMBL1514070
6TY	CHEMBL1318551
LQ7	CHEMBL1289953
3P5	CHEMBL1614769
8OX	CHEMBL1614817
BXH	CHEMBL1528738
Z0O	CHEMBL1490765
3M1	CHEMBL1256291
K3T	CHEMBL1527187
3NY	CHEMBL1414349
Q15	CHEMBL2414432
R30	CHEMBL2442067
1L6	CHEMBL2387140
24Y	CHEMBL2436013
50Q	CHEMBL2443027
02Z	CHEMBL2377833
06Z	CHEMBL2377846
08Z	CHEMBL2377865
EWY	CHEMBL2443195
20F	CHEMBL2443237
JWW	CHEMBL2426244
2XZ	CHEMBL2426570
1UX	CHEMBL2426573
3Q7	CHEMBL2448348
WPH	CHEMBL2398657
1JV	CHEMBL2381379
6XT	CHEMBL2409185
8NN	CHEMBL2419266
KGW	CHEMBL2409589
JAF	CHEMBL2440218
8HJ	CHEMBL2430711
IXE	CHEMBL2382336
1S1	CHEMBL2402509
79C	CHEMBL2392553
1WM	CHEMBL2420202
VFC	CHEMBL2376147
1EA	CHEMBL2385512
6FQ	CHEMBL2420480
1V5	CHEMBL2420555
28R	CHEMBL2431464
18I	CHEMBL2431546
G7K	CHEMBL2441285
B4B	CHEMBL2385591
1K0	CHEMBL2393130
1MB	CHEMBL2403340
R4E	CHEMBL2414049
4B0	CHEMBL456634
LVA	CHEMBL1201373
MYF	CHEMBL247484
UC1	CHEMBL54893
ZPR	CHEMBL79993
7VJ	CHEMBL55866
LDT	CHEMBL395347
5NO	CHEMBL243876
TYK	CHEMBL42743
B42	CHEMBL566079
FRM	CHEMBL401843
047	CHEMBL478524
SCI	CHEMBL93247
LBH	CHEMBL483254
SY9	CHEMBL227934
FDM	CHEMBL1160619
K84	CHEMBL178563
E12	CHEMBL519154
HMX	CHEMBL501701
LZC	CHEMBL509730
AG5	CHEMBL1094898
3GL	CHEMBL197110
1BU	CHEMBL497033
AIN	CHEMBL25
FA3	CHEMBL365468
52A	CHEMBL40086
DMQ	CHEMBL223824
AGG	CHEMBL916
NI	CHEMBL56175
YHO	CHEMBL268037
GLC	CHEMBL423707
VRX	CHEMBL221245
BXZ	CHEMBL361078
ADQ	CHEMBL227552
2CH	CHEMBL108877
1GC	CHEMBL1162300
C75	CHEMBL233553
5BP	CHEMBL525194
0M7	CHEMBL409012
HC9	CHEMBL422904
6B3	CHEMBL1172911
YSA	CHEMBL1163085
4PP	CHEMBL105532
HK6	CHEMBL396034
ITN	CHEMBL359159
V2H	CHEMBL1200810
L0D	CHEMBL495758
TIT	CHEMBL112598
HE2	CHEMBL14085
LGL	CHEMBL578098
14W	CHEMBL107251
IPA	CHEMBL582
GS3	CHEMBL507625
A5T	CHEMBL509903
NHL	CHEMBL435982
ITD	CHEMBL460491
065	CHEMBL178593
3MR	CHEMBL244347
JZY	CHEMBL1085177
BR8	CHEMBL574699
BF3	CHEMBL556473
MWB	CHEMBL242102
CLT	CHEMBL1469
P9N	CHEMBL210952
RAL	CHEMBL81
8WX	CHEMBL47529
GDE	CHEMBL288114
OBI	CHEMBL451635
XDN	CHEMBL110830
RAJ	CHEMBL221484
JG1	CHEMBL178398
P1A	CHEMBL549789
5NK	CHEMBL242456
H20	CHEMBL190170
JIN	CHEMBL574058
0QE	CHEMBL117545
HPM	CHEMBL427212
Z73	CHEMBL1086110
EBW	CHEMBL140020
LLL	CHEMBL194126
3QC	CHEMBL205786
93Q	CHEMBL291544
SM1	CHEMBL238902
C52	CHEMBL504805
ESJ	CHEMBL443738
HL0	CHEMBL8799
7X1	CHEMBL169186
STU	CHEMBL388978
M0A	CHEMBL1271705
H0G	CHEMBL1535102
A2Q	CHEMBL1439332
01T	CHEMBL1614722
5DR	CHEMBL1270533
68A	CHEMBL1578072
68M	CHEMBL1821826
HIG	CHEMBL1801712
PMJ	CHEMBL1809211
YR4	CHEMBL1834893
2N6	CHEMBL2158581
KFZ	CHEMBL2177861
0KJ	CHEMBL2165903
B3B	CHEMBL2178104
0VA	CHEMBL2178178
JTB	CHEMBL2148074
I13	CHEMBL2178623
F0D	CHEMBL2203397
HUH	CHEMBL2148102
43E	CHEMBL2159535
0C7	CHEMBL2170416
0BZ	CHEMBL2170427
0C8	CHEMBL2170430
10Q	CHEMBL2178713
0YJ	CHEMBL2207427
G29	CHEMBL2179109
14X	CHEMBL2179382
0NS	CHEMBL2179387
B1E	CHEMBL2144069
751	CHEMBL2152124
K8G	CHEMBL2179898
VYD	CHEMBL2204736
O92	CHEMBL2152252
0NV	CHEMBL2152305
1RS	CHEMBL2152306
6TG	CHEMBL2180030
AU5	CHEMBL2140523
0KO	CHEMBL2165017
KDI	CHEMBL2177180
I30	CHEMBL2206164
0LJ	CHEMBL2219814
AZ3	CHEMBL2206238
9HF	CHEMBL2146901
5HN	CHEMBL2146902
0O6	CHEMBL2220359
1VX	CHEMBL3890847
ECV	CHEMBL3916929
W73	CHEMBL3991296
QRO	CHEMBL3991402
6GV	CHEMBL3985693
EWH	CHEMBL3883384
6FJ	CHEMBL3943099
6XN	CHEMBL3917975
A5F	CHEMBL3939284
EEW	CHEMBL3969277
C4N	CHEMBL3969362
5AQ	CHEMBL3884345
K67	CHEMBL3948237
F0Z	CHEMBL3974304
8ZV	CHEMBL3970282
9KQ	CHEMBL3988703
AH7	CHEMBL3935992
IB1	CHEMBL3944697
BAW	CHEMBL3970310
36I	CHEMBL3989108
72Y	CHEMBL3898024
70Z	CHEMBL3906698
6VR	CHEMBL3961799
TRI	CHEMBL15571
KFB	CHEMBL284116
U33	CHEMBL222280
A03	CHEMBL505949
TH4	CHEMBL451432
96M	CHEMBL49120
H04	CHEMBL273923
TC0	CHEMBL241232
TUO	CHEMBL262628
FCN	CHEMBL1757
HOM	CHEMBL251935
VIB	CHEMBL1547
HNF	CHEMBL165314
973	CHEMBL197865
N61	CHEMBL472620
SWA	CHEMBL371197
C3G	CHEMBL495244
TFX	CHEMBL57267
UBE	CHEMBL373429
3LT	CHEMBL369794
Q0J	CHEMBL487581
ZZ2	CHEMBL538937
9TS	CHEMBL115668
RSK	CHEMBL206743
L01	CHEMBL443239
F10	CHEMBL226471
45B	CHEMBL508307
Z48	CHEMBL565459
FTH	CHEMBL29946
ASP	CHEMBL274323
THM	CHEMBL52609
33A	CHEMBL220320
MPZ	CHEMBL56904
MYR	CHEMBL111077
HC4	CHEMBL66879
24U	CHEMBL1198191
BHF	CHEMBL283196
KA5	CHEMBL138060
DYL	CHEMBL554311
TZD	CHEMBL403021
411	CHEMBL252189
28N	CHEMBL507122
GVF	CHEMBL595349
AK8	CHEMBL468612
MR2	CHEMBL303950
328	CHEMBL114500
AEH	CHEMBL255750
R46	CHEMBL294809
LTD	CHEMBL288943
LZ2	CHEMBL457047
B67	CHEMBL124493
T75	CHEMBL363648
ZON	CHEMBL750
FUN	CHEMBL35
YC2	CHEMBL510924
4B3	CHEMBL243942
NPY	CHEMBL16293
7Z9	CHEMBL320775
B36	CHEMBL1092584
DAP	CHEMBL48217
FB8	CHEMBL488436
BJZ	CHEMBL1098726
AKN	CHEMBL177
RWY	CHEMBL39581
GVH	CHEMBL389685
IMR	CHEMBL261634
3N5	CHEMBL551821
PU3	CHEMBL113690
TCX	CHEMBL38354
TAY	CHEMBL345235
TOU	CHEMBL260876
BLN	CHEMBL153813
CLU	CHEMBL134
017	CHEMBL1323
HE4	CHEMBL273459
7HA	CHEMBL1089501
0A9	CHEMBL51969
LJ5	CHEMBL452648
MXD	CHEMBL802
ES9	CHEMBL69098
11S	CHEMBL555013
ADP	CHEMBL14830
TBP	CHEMBL220087
PNU	CHEMBL280541
FLP	CHEMBL435298
DJR	CHEMBL469086
94R	CHEMBL477971
DPR	CHEMBL80257
GCA	CHEMBL319139
RZ5	CHEMBL149507
POD	CHEMBL61
FVX	CHEMBL814
JL2	CHEMBL206524
LGJ	CHEMBL591955
PLP	CHEMBL82202
XAC	CHEMBL273094
F2I	CHEMBL373533
CIT	CHEMBL1261
OXI	CHEMBL416755
46L	CHEMBL394288
IID	CHEMBL182323
EF6	CHEMBL77517
HJX	CHEMBL418973
BS4	CHEMBL1243
F4N	CHEMBL393525
WAY	CHEMBL70176
PSP	CHEMBL32778
O4V	CHEMBL1530729
NVJ	CHEMBL1491504
CBK	CHEMBL1614877
7A9	CHEMBL1276421
XFJ	CHEMBL1615288
O0Y	CHEMBL1420719
JV0	CHEMBL1277380
X66	CHEMBL1551934
37G	CHEMBL1835044
B2T	CHEMBL1834095
I2O	CHEMBL1800911
RTM	CHEMBL1821809
0BB	CHEMBL1807643
8AX	CHEMBL1824855
CB7	CHEMBL1852591
Q27	CHEMBL1818128
A9P	CHEMBL1828979
H2Y	CHEMBL1894393
HO4	CHEMBL1814776
55B	CHEMBL1800816
E7S	CHEMBL1877161
S54	CHEMBL1809219
